Physic_1,Physic_2,Physic_3,Physic_4,Physic_5
28,13,28,25,15
28,13,28,25,15
28,13,28,25,15
29,13,29,25,15
29,13,29,25,15
29,13,29,25,15
30,13,30,25,15
30,13,30,25,15
30,13,30,25,15
30,13,30,25,15
30,13,30,25,15
30,13,30,25,15
30,13,30,25,15
30,13,30,25,15
30,13,30,25,15
30,13,30,25,15
30,13,30,25,15
31,13,31,25,15
31,13,31,25,15
31,13,31,25,15
31,13,31,25,15
31,13,31,25,15
31,13,31,25,15
31,13,31,25,15
31,13,31,25,15
31,13,31,25,15
31,13,31,25,15
31,13,31,25,15
31,12,31,25,15
31,12,31,25,15
31,12,31,25,14
31,12,31,25,14
31,12,31,25,14
31,12,31,25,14
31,12,31,25,14
30,12,30,25,14
31,12,31,25,14
31,12,31,25,14
31,12,31,25,14
31,12,31,25,14
31,12,31,25,14
31,12,31,25,14
31,12,31,25,14
31,12,31,25,14
32,12,32,25,14
32,12,32,25,14
32,12,32,25,14
32,12,32,25,14
32,12,32,25,14
32,12,32,25,14
32,12,32,25,14
32,12,32,25,14
32,12,32,26,14
32,12,32,25,14
32,12,32,25,14
32,12,32,25,14
32,12,32,26,14
32,12,32,26,14
32,12,32,25,14
33,12,33,26,14
33,12,33,26,14
33,12,33,26,14
33,12,33,25,14
33,12,33,26,14
33,12,33,25,14
33,12,33,25,14
33,12,33,25,14
33,12,33,26,14
33,12,33,25,14
33,12,33,25,14
33,12,33,25,14
33,12,33,26,14
33,12,33,25,14
33,12,33,25,14
34,12,34,25,14
34,12,34,25,14
34,12,34,25,14
34,12,34,25,14
35,12,35,26,14
35,12,35,26,14
35,12,35,26,14
35,12,35,26,14
35,12,35,27,14
35,12,35,27,14
35,12,35,26,14
35,12,35,26,13
35,12,35,26,13
34,12,34,26,13
33,12,33,25,13
33,12,33,26,13
33,12,33,26,13
33,12,33,26,13
32,12,32,25,13
33,12,33,26,13
34,12,34,26,13
33,12,33,26,13
33,12,33,25,13
33,12,33,26,13
34,12,34,26,13
33,12,33,26,13
33,12,33,25,13
33,12,33,26,13
33,12,33,25,13
33,12,33,25,13
33,12,33,25,13
33,12,33,26,13
33,12,33,25,13
33,12,33,25,13
33,12,33,25,13
33,12,33,26,13
33,12,33,26,13
33,12,33,25,13
33,12,33,25,13
34,12,34,26,13
33,12,33,25,13
33,12,33,25,13
33,12,33,25,13
33,12,33,26,13
33,12,33,25,13
33,12,33,25,13
33,12,33,25,13
33,12,33,26,13
33,12,33,25,13
33,12,33,25,13
33,12,33,25,13
33,12,33,26,13
33,12,33,25,13
33,12,33,25,13
34,12,34,26,13
34,12,34,26,13
33,12,33,25,13
34,12,34,26,13
34,12,34,26,13
34,12,34,26,13
33,12,33,26,13
34,12,34,26,13
34,12,34,26,13
34,12,34,26,13
34,12,34,26,13
34,12,34,26,13
34,12,34,27,13
34,12,34,26,13
34,12,34,26,13
34,12,34,26,13
34,12,34,26,13
34,12,34,26,13
34,12,34,26,13
34,12,34,26,13
34,12,34,27,13
34,12,34,26,13
34,12,34,26,13
34,12,34,26,13
34,12,34,26,13
33,12,33,25,13
33,12,33,25,13
33,12,33,26,13
34,12,34,26,13
33,12,33,25,13
34,12,34,26,13
34,12,34,26,13
34,12,34,26,13
33,12,33,25,13
34,12,34,26,13
34,12,34,26,13
34,12,34,26,13
33,12,33,25,13
34,12,34,25,13
34,12,34,26,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
33,12,33,25,13
33,12,33,25,13
33,12,33,25,13
33,12,33,25,13
33,12,33,25,13
34,12,34,26,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,26,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,26,13
34,12,34,25,13
34,12,34,25,13
34,12,34,26,13
34,12,34,26,13
34,12,34,25,13
33,12,33,25,13
34,12,34,26,13
34,12,34,26,13
34,12,34,25,13
34,12,34,25,13
34,12,34,26,13
34,12,34,26,13
34,12,34,25,13
34,12,34,26,13
35,12,35,26,13
34,12,34,26,13
34,12,34,25,13
34,12,34,25,13
34,12,34,26,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,26,13
34,12,34,25,13
34,12,34,25,13
34,12,34,26,13
34,12,34,25,13
34,12,34,25,13
33,12,33,25,13
33,12,33,25,13
33,12,33,25,13
33,12,33,25,13
34,12,34,25,13
33,12,33,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,26,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,26,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
33,12,33,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
33,12,33,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
33,12,33,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
33,12,33,25,13
34,12,34,25,13
33,12,33,25,13
33,12,33,25,13
33,12,33,25,13
33,12,33,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
34,12,34,25,13
33,12,33,25,13
33,12,33,25,13
33,12,33,25,13
33,12,33,25,13
33,12,33,25,13
34,12,34,26,13
33,12,33,25,13
34,12,34,26,13
33,12,33,25,13
34,12,34,26,13
34,12,34,26,13
34,12,34,26,13
34,12,34,26,13
34,12,34,26,13
34,12,34,26,13
33,12,33,26,13
33,12,33,26,13
33,12,33,26,13
33,12,33,26,13
33,12,33,26,13
34,12,34,26,13
33,12,33,26,13
33,12,33,26,13
33,12,33,26,13
33,12,33,26,13
33,12,33,26,13
33,12,33,26,13
33,12,33,26,13
33,12,33,26,13
33,12,33,26,13
34,12,34,26,13
34,12,34,26,13
34,12,34,26,13
34,12,34,26,13
34,12,34,26,13
34,12,34,26,13
34,12,34,27,13
34,12,34,26,13
34,12,34,26,13
34,12,34,27,13
34,12,34,27,13
34,12,34,26,13
33,12,33,26,13
34,12,34,26,13
34,12,34,26,13
33,12,33,26,13
34,12,34,26,13
34,12,34,26,13
34,12,34,26,13
33,12,33,26,13
33,12,33,26,13
34,12,34,26,13
33,12,33,26,13
34,12,34,26,13
34,12,34,26,13
34,12,34,26,13
34,12,34,26,13
34,12,34,26,13
34,12,34,26,13
34,12,34,26,13
35,12,35,26,13
34,12,34,26,13
34,12,34,26,13
34,12,34,26,13
35,12,35,26,13
35,12,35,26,13
35,12,35,26,13
35,12,35,26,13
35,12,35,26,13
35,12,35,26,13
35,12,35,27,13
35,12,35,26,13
35,12,35,26,13
34,12,34,26,13
35,12,35,27,13
34,12,34,26,13
34,12,34,26,13
34,12,34,26,13
34,12,34,26,13
34,12,34,26,13
35,12,35,26,13
35,12,35,27,13
35,12,35,27,13
35,12,35,26,13
35,12,35,27,13
36,12,36,27,13
35,12,35,27,13
35,12,35,27,13
35,12,35,26,13
35,12,35,27,13
35,12,35,27,13
35,12,35,27,13
34,12,34,26,13
35,12,35,27,13
34,12,34,26,13
34,12,34,26,13
35,12,35,26,13
35,12,35,26,13
35,12,35,26,13
35,12,35,26,13
35,12,35,26,13
36,12,36,27,13
35,12,35,26,13
35,12,35,26,13
36,12,36,27,13
36,12,36,27,13
36,12,36,26,13
35,12,35,26,13
35,12,35,26,13
35,12,35,26,13
35,12,35,26,13
36,12,36,26,13
36,12,36,26,13
36,12,36,26,13
36,12,36,27,13
36,12,36,27,13
36,12,36,27,13
36,12,36,27,13
36,12,36,27,13
36,12,36,27,13
36,12,36,27,13
36,12,36,27,13
36,12,36,27,13
36,12,36,27,13
36,12,36,28,13
36,12,36,28,13
36,12,36,27,13
37,12,37,28,13
37,12,37,28,13
37,12,37,28,13
37,12,37,27,13
37,12,37,28,13
37,12,37,28,13
37,12,37,28,13
37,11,37,28,13
37,11,37,28,13
37,11,37,29,13
37,11,37,28,13
37,11,37,28,13
37,11,37,30,13
37,11,37,30,13
37,11,37,30,13
37,11,37,31,13
37,11,37,32,13
37,11,37,32,13
37,11,37,31,13
38,11,38,30,13
38,11,38,29,13
38,11,38,29,13
38,11,38,29,13
39,11,39,30,12
39,11,39,29,12
39,11,39,29,12
39,11,39,29,12
39,11,39,29,12
39,11,39,30,12
38,11,38,29,12
38,11,38,29,12
38,11,38,29,12
39,11,39,30,12
39,11,39,30,12
39,11,39,30,12
39,11,39,30,12
39,11,39,30,12
39,11,39,30,12
39,11,39,30,12
38,11,38,29,12
38,11,38,29,12
38,11,38,29,12
38,11,38,29,12
37,11,37,28,12
37,11,37,29,12
37,11,37,28,12
36,11,36,28,12
36,11,36,28,12
37,11,37,28,12
37,11,37,29,12
36,11,36,28,12
36,11,36,28,12
36,11,36,28,12
36,11,36,28,12
36,12,36,28,12
36,12,36,28,12
36,12,36,28,12
37,12,37,29,12
36,12,36,28,12
36,12,36,29,12
37,12,37,29,12
37,12,37,29,12
37,12,37,29,12
37,12,37,29,12
37,12,37,30,12
37,12,37,29,12
37,12,37,29,12
37,12,37,29,12
37,12,37,30,12
37,12,37,29,12
36,12,36,29,12
36,12,36,29,12
36,12,36,29,12
36,12,36,29,12
36,12,36,29,12
36,12,36,29,12
37,12,37,30,12
36,12,36,30,12
36,12,36,29,12
36,12,36,29,12
36,12,36,29,12
36,12,36,29,12
36,12,36,29,12
36,12,36,29,12
37,12,37,29,12
36,12,36,29,12
36,12,36,28,12
36,12,36,29,12
36,12,36,29,12
36,12,36,29,12
36,12,36,29,12
36,12,36,29,12
36,12,36,29,12
35,12,35,28,12
35,12,35,28,12
36,12,36,28,12
35,12,35,28,12
35,12,35,28,12
36,12,36,28,12
36,12,36,28,12
35,12,35,28,12
35,11,35,28,12
35,11,35,28,12
36,11,36,28,12
36,11,36,28,12
36,11,36,28,12
36,11,36,28,12
36,11,36,28,12
36,11,36,28,12
36,11,36,28,12
36,11,36,28,12
37,11,37,29,12
37,11,37,28,12
37,11,37,28,12
37,11,37,29,12
37,11,37,28,12
36,12,36,28,12
36,12,36,28,12
36,12,36,29,12
37,12,37,29,12
36,12,36,28,12
36,12,36,28,12
36,12,36,29,12
36,12,36,29,12
36,12,36,28,12
36,12,36,28,12
37,12,37,29,12
37,12,37,29,12
37,12,37,29,12
37,12,37,29,12
37,12,37,30,12
37,12,37,30,12
37,11,37,29,12
38,11,38,30,12
38,11,38,30,12
38,11,38,30,12
38,11,38,29,12
38,11,38,29,12
38,11,38,30,12
38,11,38,30,12
38,11,38,29,12
38,11,38,30,12
38,11,38,30,12
38,11,38,30,12
38,11,38,29,12
38,11,38,29,12
39,11,39,30,12
38,11,38,29,12
38,11,38,29,12
39,11,39,29,12
39,11,39,29,12
39,11,39,29,12
39,11,39,29,12
39,11,39,29,12
39,11,39,30,12
39,11,39,30,12
39,11,39,29,12
39,11,39,29,12
39,11,39,30,12
39,11,39,29,12
39,11,39,29,12
39,11,39,29,12
39,11,39,30,12
39,11,39,29,12
38,11,38,29,12
39,11,39,29,12
39,11,39,30,12
39,11,39,30,12
39,11,39,29,11
39,11,39,30,11
39,11,39,30,11
38,11,38,30,11
37,11,37,30,11
38,11,38,30,11
38,11,38,30,11
38,11,38,30,11
37,11,37,30,11
38,11,38,30,11
38,11,38,30,11
38,11,38,30,11
37,11,37,29,11
38,11,38,29,11
38,11,38,30,11
38,11,38,30,11
38,11,38,29,11
38,11,38,29,11
38,11,38,30,11
38,11,38,30,11
38,11,38,29,11
39,11,39,29,11
39,11,39,30,11
39,11,39,29,11
38,11,38,29,11
39,11,39,29,11
39,11,39,30,11
39,11,39,30,11
38,11,38,29,11
39,11,39,29,11
39,11,39,30,11
39,11,39,30,11
39,11,39,29,11
39,11,39,30,11
39,11,39,30,11
39,11,39,29,11
39,11,39,29,11
39,11,39,29,11
40,11,40,30,11
40,11,40,30,11
39,11,39,29,11
39,11,39,30,11
40,11,40,30,11
39,11,39,30,11
39,11,39,29,11
39,11,39,29,11
40,11,40,30,11
40,11,40,30,11
39,11,39,29,11
39,11,39,29,11
39,11,39,29,11
40,11,40,30,11
40,11,40,30,11
41,11,41,30,11
41,11,41,31,11
41,11,41,31,11
41,11,41,30,11
41,11,41,31,11
41,11,41,31,10
41,11,41,32,10
41,11,41,31,10
40,11,40,31,10
40,11,40,31,10
40,11,40,31,10
39,11,39,31,10
39,11,39,30,10
39,11,39,30,10
39,11,39,30,10
39,11,39,30,10
38,11,38,29,10
39,11,39,29,10
40,11,40,30,10
39,11,39,29,10
39,11,39,29,10
39,11,39,29,10
40,11,40,30,10
39,11,39,29,10
39,11,39,29,10
39,11,39,29,10
39,11,39,29,10
39,11,39,29,10
39,11,39,28,10
39,11,39,28,10
39,11,39,29,10
38,11,38,28,10
38,11,38,28,10
39,11,39,28,10
39,11,39,29,10
39,11,39,29,10
39,11,39,28,10
39,11,39,28,10
39,11,39,29,10
40,11,40,29,10
40,11,40,29,10
39,11,39,29,10
39,11,39,29,10
39,11,39,29,10
39,11,39,29,10
39,11,39,29,10
39,11,39,29,10
40,11,40,29,10
39,11,39,29,10
39,11,39,29,10
39,11,39,29,10
40,11,40,29,10
39,11,39,29,10
39,11,39,28,10
39,11,39,28,10
39,11,39,29,10
39,11,39,29,10
39,11,39,29,10
39,11,39,28,10
39,11,39,29,10
40,11,40,29,10
40,11,40,29,10
39,11,39,29,10
39,11,39,29,10
40,11,40,29,10
40,11,40,29,10
39,11,39,28,10
40,11,40,29,10
40,11,40,29,10
40,11,40,29,10
39,11,39,28,10
40,11,40,29,10
40,11,40,29,10
40,11,40,29,10
40,11,40,29,10
40,11,40,29,10
41,11,41,30,10
40,11,40,29,10
40,11,40,29,10
40,11,40,29,10
41,11,41,31,10
42,11,42,31,10
41,11,41,30,10
42,11,42,29,10
42,11,42,30,10
42,11,42,29,10
42,11,42,29,10
42,11,42,29,10
42,11,42,30,10
42,11,42,29,10
42,11,42,29,10
44,11,44,29,10
44,11,44,29,10
44,11,44,30,10
44,11,44,29,10
48,11,48,29,10
48,11,48,29,10
48,11,48,29,10
48,11,48,29,10
50,11,50,29,9
50,11,50,29,9
50,11,50,29,9
50,11,50,29,9
51,11,51,28,9
51,11,51,29,9
51,11,51,28,9
51,11,51,28,9
51,11,51,28,9
51,11,51,28,9
51,11,51,28,9
51,12,51,27,9
52,12,52,27,9
52,12,52,27,10
52,12,52,27,10
52,12,52,26,10
52,12,52,26,10
52,12,52,26,10
52,12,52,26,10
52,12,52,25,10
52,12,52,26,10
52,12,52,26,10
52,12,52,26,10
52,12,52,25,10
53,12,53,25,10
53,12,53,25,10
53,12,53,25,10
53,12,53,25,10
53,12,53,24,10
53,12,53,24,10
53,13,53,24,10
53,13,53,24,10
53,13,53,24,10
53,13,53,24,10
53,13,53,24,10
53,13,53,24,10
53,13,53,24,10
53,13,53,24,10
52,13,52,24,10
52,13,52,23,10
52,13,52,24,10
53,13,53,24,10
53,13,53,23,10
53,13,53,23,10
53,13,53,23,10
53,13,53,23,10
53,13,53,23,10
53,13,53,23,10
53,13,53,23,10
53,13,53,23,10
53,13,53,23,10
54,14,54,23,10
54,14,54,23,10
54,14,54,23,10
54,14,54,23,10
54,14,54,23,10
54,14,54,23,10
54,14,54,23,10
54,14,54,23,10
54,14,54,23,10
54,14,54,23,10
54,14,54,23,10
54,14,54,23,10
54,14,54,23,10
54,14,54,23,10
54,14,54,23,10
54,14,54,23,10
54,14,54,23,10
54,14,54,23,10
54,14,54,23,10
54,14,54,23,10
55,14,55,23,10
55,14,55,23,10
55,14,55,23,10
55,14,55,23,10
54,14,54,23,10
54,14,54,23,10
54,14,54,23,10
55,14,55,23,10
55,14,55,23,10
55,14,55,23,10
55,14,55,23,10
55,14,55,23,10
55,14,55,23,10
55,14,55,23,10
55,14,55,23,10
55,14,55,23,10
55,14,55,23,10
55,14,55,23,10
55,14,55,23,10
55,14,55,23,10
55,14,55,23,10
55,14,55,23,10
55,14,55,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,24,10
56,14,56,24,10
56,14,56,25,10
57,14,57,25,10
57,14,57,25,10
57,14,57,25,10
56,14,56,25,10
56,14,56,24,10
56,14,56,24,10
57,14,57,24,10
57,14,57,24,10
57,14,57,24,10
57,14,57,24,10
57,14,57,24,10
57,14,57,24,10
57,14,57,24,10
57,14,57,24,10
57,14,57,24,10
57,14,57,24,10
57,14,57,24,10
57,14,57,23,10
57,14,57,23,10
57,14,57,23,10
57,14,57,23,10
57,14,57,23,10
57,14,57,23,10
57,14,57,23,10
57,14,57,23,10
57,14,57,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
57,14,57,23,10
57,14,57,23,10
57,14,57,23,10
57,14,57,23,10
57,14,57,23,10
57,14,57,23,10
57,14,57,23,10
57,14,57,23,10
57,14,57,23,10
57,14,57,24,10
57,14,57,23,10
57,14,57,24,10
57,14,57,24,10
57,14,57,24,10
57,14,57,24,10
57,14,57,24,10
57,14,57,24,10
57,14,57,24,10
57,14,57,24,10
57,14,57,24,10
57,14,57,23,10
57,14,57,24,10
57,14,57,23,10
57,14,57,23,10
57,14,57,23,10
57,14,57,23,10
57,14,57,23,10
57,14,57,24,10
57,14,57,24,10
57,14,57,24,10
57,14,57,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,24,10
56,14,56,23,10
56,14,56,23,10
56,14,56,24,10
56,14,56,23,10
56,14,56,23,10
57,14,57,23,10
57,14,57,23,10
57,14,57,23,11
57,14,57,23,11
57,14,57,23,11
57,14,57,23,11
57,14,57,24,11
57,14,57,24,11
57,14,57,24,11
57,14,57,24,11
57,14,57,24,11
57,14,57,23,11
57,14,57,24,11
57,14,57,23,11
57,14,57,23,11
57,14,57,24,11
57,14,57,24,11
57,14,57,24,11
57,14,57,24,11
57,14,57,24,11
57,14,57,23,11
57,14,57,23,11
57,14,57,24,11
57,14,57,23,11
57,14,57,23,11
57,14,57,23,11
57,14,57,23,11
57,14,57,23,11
57,14,57,23,11
56,14,56,23,11
56,14,56,23,11
56,14,56,23,11
56,14,56,23,11
56,14,56,23,11
56,15,56,23,11
57,15,57,23,11
57,15,57,23,11
57,15,57,23,11
57,15,57,23,11
57,15,57,23,11
57,15,57,23,11
56,15,56,23,11
56,15,56,23,11
56,15,56,23,11
56,15,56,23,11
56,15,56,23,11
56,15,56,23,11
55,15,55,23,11
51,15,51,23,11
50,15,50,23,11
49,15,49,23,11
48,15,48,23,11
48,15,48,23,11
47,15,47,23,11
46,15,46,23,11
45,15,45,23,11
44,15,44,23,11
43,15,43,23,11
42,15,42,23,11
42,15,42,23,11
41,15,41,23,11
40,15,40,23,11
39,14,39,23,11
38,14,38,23,11
38,14,38,23,11
37,14,37,23,11
36,14,36,23,11
35,14,35,23,11
35,14,35,24,11
34,14,34,24,11
33,14,33,24,11
31,14,31,24,11
30,13,30,24,11
29,13,29,24,11
28,13,28,24,11
28,13,28,24,11
29,13,29,24,11
31,13,31,24,11
32,13,32,24,11
32,12,32,24,11
33,12,33,24,11
34,12,34,24,11
35,12,35,25,11
35,12,35,25,11
37,12,37,25,11
37,12,37,25,11
37,12,37,25,11
38,12,38,25,11
39,12,39,25,11
39,12,39,25,11
39,12,39,25,11
39,11,39,25,11
39,11,39,25,11
39,11,39,25,11
39,11,39,25,11
39,11,39,25,11
39,11,39,25,11
38,11,38,25,11
39,11,39,25,11
38,11,38,25,11
38,11,38,25,11
38,11,38,25,11
38,11,38,26,11
37,11,37,26,11
38,11,38,25,11
38,11,38,25,11
38,11,38,26,11
38,11,38,26,11
39,11,39,26,11
38,11,38,25,11
38,11,38,26,11
38,11,38,26,11
38,11,38,26,11
38,11,38,26,11
39,11,39,26,11
39,11,39,26,11
38,11,38,26,11
38,11,38,26,11
39,11,39,26,11
39,11,39,26,11
38,11,38,26,11
39,11,39,26,11
39,11,39,27,11
39,11,39,26,11
39,11,39,26,11
40,11,40,27,11
40,11,40,27,11
40,11,40,27,11
40,11,40,27,11
41,11,41,27,11
41,11,41,28,11
40,11,40,27,11
39,11,39,27,11
39,11,39,27,11
39,11,39,27,11
38,11,38,27,11
37,11,37,26,11
38,11,38,27,11
38,11,38,27,11
37,11,37,27,11
37,11,37,26,11
37,11,37,27,11
38,11,38,27,11
38,11,38,27,11
37,11,37,27,11
38,11,38,27,11
38,11,38,28,11
38,11,38,27,10
37,11,37,27,10
37,11,37,28,10
37,11,37,28,10
37,11,37,28,10
36,11,36,27,10
36,11,36,27,10
37,11,37,28,10
36,11,36,27,10
36,11,36,27,10
36,11,36,27,10
37,11,37,28,10
38,11,38,28,10
37,11,37,28,10
38,11,38,28,10
38,11,38,29,10
39,11,39,29,10
38,11,38,28,10
39,11,39,29,10
39,11,39,29,10
39,11,39,29,10
38,11,38,28,10
38,11,38,28,10
39,11,39,29,10
38,11,38,28,10
38,11,38,28,10
38,11,38,28,10
39,11,39,29,10
38,11,38,29,10
38,11,38,28,10
37,11,37,28,10
38,11,38,28,10
38,11,38,28,10
37,11,37,28,10
38,11,38,28,10
38,11,38,28,10
39,11,39,29,10
39,11,39,28,10
39,11,39,29,10
40,11,40,29,10
40,11,40,30,10
40,11,40,30,10
40,11,40,29,10
41,11,41,30,10
41,11,41,30,10
41,11,41,30,10
41,11,41,29,10
41,11,41,30,10
41,11,41,30,10
41,11,41,30,10
41,11,41,29,10
41,11,41,30,10
41,11,41,30,10
41,11,41,30,10
41,11,41,29,10
41,11,41,30,10
41,11,41,30,10
41,11,41,30,10
40,11,40,29,9
41,11,41,30,9
41,11,41,30,9
41,11,41,30,9
41,11,41,30,9
41,11,41,30,9
41,11,41,30,9
41,11,41,30,9
41,11,41,30,9
41,11,41,30,9
42,11,42,30,9
42,11,42,30,9
42,11,42,30,9
41,11,41,29,9
42,11,42,30,9
42,11,42,29,9
42,11,42,29,9
42,11,42,29,9
42,11,42,29,9
42,11,42,29,9
42,11,42,29,9
42,11,42,28,9
43,11,43,29,9
43,11,43,29,9
43,11,43,29,9
43,11,43,28,9
43,11,43,29,9
43,11,43,29,9
43,11,43,29,9
43,11,43,28,9
45,11,45,29,9
45,11,45,29,9
45,11,45,30,9
45,11,45,29,9
45,10,45,29,9
46,10,46,30,9
46,10,46,30,9
46,10,46,30,9
46,10,46,29,9
47,10,47,30,9
47,10,47,30,9
47,10,47,30,9
47,10,47,29,9
47,10,47,30,9
47,10,47,30,9
47,10,47,30,9
47,10,47,30,9
47,10,47,30,9
48,10,48,30,9
48,10,48,30,9
48,10,48,30,9
48,11,48,30,9
49,11,49,30,9
49,11,49,30,9
49,11,49,30,9
48,11,48,30,9
47,11,47,30,9
47,11,47,30,9
48,11,48,31,9
47,11,47,30,9
47,11,47,30,9
46,11,46,31,9
46,11,46,30,9
45,11,45,30,9
43,11,43,30,9
43,11,43,30,9
43,11,43,30,9
43,11,43,29,9
42,11,42,29,9
42,11,42,29,9
42,11,42,30,9
41,11,41,29,9
40,11,40,29,9
40,11,40,29,9
39,11,39,29,9
39,11,39,28,9
38,11,38,28,9
38,11,38,29,9
38,11,38,28,9
38,11,38,28,9
37,11,37,28,9
38,11,38,28,9
38,11,38,29,9
37,11,37,28,8
36,11,36,28,8
36,11,36,28,8
37,11,37,28,8
36,11,36,28,8
36,11,36,27,8
35,11,35,27,8
36,11,36,27,9
36,11,36,27,9
36,11,36,27,9
35,11,35,27,9
36,11,36,27,9
36,11,36,27,9
35,11,35,27,8
35,11,35,27,8
35,11,35,27,8
35,11,35,27,8
35,11,35,27,8
35,11,35,27,8
35,11,35,27,8
35,11,35,27,8
35,11,35,27,8
35,11,35,27,8
35,11,35,26,8
34,11,34,26,8
34,11,34,26,8
35,11,35,27,8
35,11,35,27,8
34,11,34,26,8
35,11,35,27,8
35,11,35,27,8
36,11,36,27,8
35,11,35,27,8
35,11,35,27,8
36,11,36,27,8
36,11,36,27,8
35,11,35,27,8
35,11,35,27,8
36,11,36,27,8
35,11,35,27,8
35,11,35,26,8
35,11,35,27,9
36,11,36,27,9
35,11,35,27,9
35,11,35,26,9
35,11,35,27,9
36,11,36,27,9
35,11,35,27,9
35,11,35,26,9
35,11,35,26,9
35,11,35,27,9
35,11,35,26,9
35,11,35,26,9
35,11,35,26,9
35,11,35,27,8
35,11,35,27,8
35,11,35,27,8
35,11,35,27,8
36,11,36,27,8
35,11,35,27,8
35,11,35,27,8
35,11,35,27,8
36,11,36,28,8
36,11,36,27,8
35,11,35,27,8
36,11,36,27,8
36,11,36,28,8
36,11,36,27,8
36,11,36,27,8
36,11,36,27,8
36,11,36,28,8
36,11,36,27,8
37,11,37,27,8
38,11,38,27,8
40,11,40,28,8
39,11,39,28,8
40,11,40,27,8
40,11,40,28,8
40,11,40,27,8
40,11,40,27,8
43,12,43,27,8
43,12,43,28,8
43,12,43,27,8
43,12,43,27,8
46,12,46,27,8
46,12,46,27,8
46,12,46,26,8
46,12,46,26,8
48,12,48,26,8
48,12,48,27,8
48,12,48,26,8
48,12,48,26,8
51,12,51,26,8
51,12,51,26,8
51,12,51,26,8
51,12,51,26,8
57,12,57,26,8
57,12,57,26,7
57,12,57,26,7
67,12,67,25,7
67,12,67,25,7
67,12,67,25,7
67,12,67,25,7
79,12,79,25,7
79,12,79,24,7
79,12,79,24,7
79,13,79,24,7
92,13,92,24,7
92,13,92,23,7
92,13,92,23,7
103,13,103,23,7
103,13,103,23,7
103,14,103,22,7
111,14,111,22,7
111,14,111,20,7
111,15,111,20,7
117,15,117,21,7
117,15,117,21,7
117,17,117,20,7
118,17,118,20,8
118,17,118,20,8
120,18,120,20,8
120,18,120,20,8
120,19,120,20,8
120,19,120,20,8
120,20,120,20,8
122,20,122,21,8
122,21,122,21,8
124,21,124,21,8
124,21,124,21,8
127,22,127,21,8
127,23,127,21,8
128,23,128,21,8
128,24,128,21,9
129,24,129,21,9
129,25,129,21,9
131,25,131,21,9
131,26,131,21,9
132,26,132,21,9
132,26,132,21,9
133,27,133,20,9
135,27,135,20,9
135,27,135,20,9
136,27,136,20,9
136,27,136,20,9
137,27,137,20,9
138,27,138,20,9
138,27,138,20,9
138,27,138,20,9
138,27,138,20,9
